id,item_name,image_url,url,description,group_ids,metadata:price,metadata:brand,metadata:gender
AA-12542,Alpine Hoodie,data/generated_images/alpine-hoodie.jpg,https://aura-alpine.com/products/alpine-hoodie,The Alpine Hoodie from Alpine Tech — premium apparel built for everyday adventure.,accessories,95.1,Alpine Tech,Unisex
AA-12543,Urban Hoodie,data/generated_images/urban-hoodie.jpg,https://aura-alpine.com/products/urban-hoodie,The Urban Hoodie from Urban Peak — premium apparel built for everyday adventure.,accessories,229.99,Urban Peak,Unisex
AA-12544,Urban Polo,data/generated_images/urban-polo.jpg,https://aura-alpine.com/products/urban-polo,The Urban Polo from Urban Peak — premium apparel built for everyday adventure.,mens,209.93,Urban Peak,Men
AA-12545,Urban Polo,data/generated_images/urban-polo.jpg,https://aura-alpine.com/products/urban-polo,The Urban Polo from Urban Peak — premium apparel built for everyday adventure.,mens,162.56,Urban Peak,Men
AA-12546,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,accessories,208.11,Urban Peak,Unisex
AA-12547,Aura Cap,data/generated_images/aura-cap.jpg,https://aura-alpine.com/products/aura-cap,The Aura Cap from Aura & Alpine — premium apparel built for everyday adventure.,mens,17.61,Aura & Alpine,Men
AA-12548,Alpine Blouse,data/generated_images/alpine-blouse.jpg,https://aura-alpine.com/products/alpine-blouse,The Alpine Blouse from Alpine Tech — premium apparel built for everyday adventure.,accessories,131.91,Alpine Tech,Unisex
AA-12549,Aura Polo,data/generated_images/aura-polo.jpg,https://aura-alpine.com/products/aura-polo,The Aura Polo from Aura & Alpine — premium apparel built for everyday adventure.,mens,110.35,Aura & Alpine,Men
AA-12550,Summit Skort,data/generated_images/summit-skort.jpg,https://aura-alpine.com/products/summit-skort,The Summit Skort from Summit Style — premium apparel built for everyday adventure.,mens,68.48,Summit Style,Men
AA-12551,Aura Cargo Pants,data/generated_images/aura-cargo-pants.jpg,https://aura-alpine.com/products/aura-cargo-pants,The Aura Cargo Pants from Aura & Alpine — premium apparel built for everyday adventure.,accessories,230.77,Aura & Alpine,Unisex
AA-12552,Summit Leggings,data/generated_images/summit-leggings.jpg,https://aura-alpine.com/products/summit-leggings,The Summit Leggings from Summit Style — premium apparel built for everyday adventure.,accessories,249.08,Summit Style,Unisex
AA-12553,Urban Dress,data/generated_images/urban-dress.jpg,https://aura-alpine.com/products/urban-dress,The Urban Dress from Urban Peak — premium apparel built for everyday adventure.,accessories,130.63,Urban Peak,Unisex
AA-12554,Urban Tank,data/generated_images/urban-tank.jpg,https://aura-alpine.com/products/urban-tank,The Urban Tank from Urban Peak — premium apparel built for everyday adventure.,womens,74.24,Urban Peak,Women
AA-12555,Aura Shirt,data/generated_images/aura-shirt.jpg,https://aura-alpine.com/products/aura-shirt,The Aura Shirt from Aura & Alpine — premium apparel built for everyday adventure.,accessories,97.72,Aura & Alpine,Unisex
AA-12556,Summit Chino,data/generated_images/summit-chino.jpg,https://aura-alpine.com/products/summit-chino,The Summit Chino from Summit Style — premium apparel built for everyday adventure.,accessories,90.21,Summit Style,Unisex
AA-12557,Summit Hoodie,data/generated_images/summit-hoodie.jpg,https://aura-alpine.com/products/summit-hoodie,The Summit Hoodie from Summit Style — premium apparel built for everyday adventure.,womens,76.53,Summit Style,Women
AA-12558,Urban Horizon Shirt,data/generated_images/urban-horizon-shirt.jpg,https://aura-alpine.com/products/urban-horizon-shirt,The Urban Horizon Shirt from Urban Peak — premium apparel built for everyday adventure.,womens,157.78,Urban Peak,Women
AA-12559,Urban Pioneer Jacket,data/generated_images/urban-pioneer-jacket.jpg,https://aura-alpine.com/products/urban-pioneer-jacket,The Urban Pioneer Jacket from Urban Peak — premium apparel built for everyday adventure.,womens,57.37,Urban Peak,Women
AA-12560,Urban Dress,data/generated_images/urban-dress.jpg,https://aura-alpine.com/products/urban-dress,The Urban Dress from Urban Peak — premium apparel built for everyday adventure.,womens,106.53,Urban Peak,Women
AA-12561,Summit Polo,data/generated_images/summit-polo.jpg,https://aura-alpine.com/products/summit-polo,The Summit Polo from Summit Style — premium apparel built for everyday adventure.,mens,174.48,Summit Style,Men
AA-12562,Summit Sweater,data/generated_images/summit-sweater.jpg,https://aura-alpine.com/products/summit-sweater,The Summit Sweater from Summit Style — premium apparel built for everyday adventure.,accessories,192.59,Summit Style,Unisex
AA-12563,Aura Echo Blouse,data/generated_images/aura-echo-blouse.jpg,https://aura-alpine.com/products/aura-echo-blouse,The Aura Echo Blouse from Aura & Alpine — premium apparel built for everyday adventure.,mens,70.97,Aura & Alpine,Men
AA-12564,Aura Harbor Joggers,data/generated_images/aura-harbor-joggers.jpg,https://aura-alpine.com/products/aura-harbor-joggers,The Aura Harbor Joggers from Aura & Alpine — premium apparel built for everyday adventure.,mens,199.87,Aura & Alpine,Men
AA-12565,Aura Hoodie,data/generated_images/aura-hoodie.jpg,https://aura-alpine.com/products/aura-hoodie,The Aura Hoodie from Aura & Alpine — premium apparel built for everyday adventure.,womens,100.53,Aura & Alpine,Women
AA-12566,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,accessories,141.43,Urban Peak,Unisex
AA-12567,Alpine Harbor Pants,data/generated_images/alpine-harbor-pants.jpg,https://aura-alpine.com/products/alpine-harbor-pants,The Alpine Harbor Pants from Alpine Tech — premium apparel built for everyday adventure.,womens,215.42,Alpine Tech,Women
AA-12568,Aura Hoodie,data/generated_images/aura-hoodie.jpg,https://aura-alpine.com/products/aura-hoodie,The Aura Hoodie from Aura & Alpine — premium apparel built for everyday adventure.,womens,89.16,Aura & Alpine,Women
AA-12569,Urban Dress,data/generated_images/urban-dress.jpg,https://aura-alpine.com/products/urban-dress,The Urban Dress from Urban Peak — premium apparel built for everyday adventure.,accessories,223.71,Urban Peak,Unisex
AA-12570,Alpine Sweater,data/generated_images/alpine-sweater.jpg,https://aura-alpine.com/products/alpine-sweater,The Alpine Sweater from Alpine Tech — premium apparel built for everyday adventure.,mens,53.7,Alpine Tech,Men
AA-12571,Aura Cardigan,data/generated_images/aura-cardigan.jpg,https://aura-alpine.com/products/aura-cardigan,The Aura Cardigan from Aura & Alpine — premium apparel built for everyday adventure.,accessories,151.29,Aura & Alpine,Unisex
AA-12572,Summit Skort,data/generated_images/summit-skort.jpg,https://aura-alpine.com/products/summit-skort,The Summit Skort from Summit Style — premium apparel built for everyday adventure.,accessories,194.74,Summit Style,Unisex
AA-12573,Summit Hoodie,data/generated_images/summit-hoodie.jpg,https://aura-alpine.com/products/summit-hoodie,The Summit Hoodie from Summit Style — premium apparel built for everyday adventure.,accessories,188.98,Summit Style,Unisex
AA-12574,Summit Jacket,data/generated_images/summit-jacket.jpg,https://aura-alpine.com/products/summit-jacket,The Summit Jacket from Summit Style — premium apparel built for everyday adventure.,womens,224.32,Summit Style,Women
AA-12575,Summit Pioneer Tank,data/generated_images/summit-pioneer-tank.jpg,https://aura-alpine.com/products/summit-pioneer-tank,The Summit Pioneer Tank from Summit Style — premium apparel built for everyday adventure.,mens,163.31,Summit Style,Men
AA-12576,Aura Pants,data/generated_images/aura-pants.jpg,https://aura-alpine.com/products/aura-pants,The Aura Pants from Aura & Alpine — premium apparel built for everyday adventure.,accessories,101.47,Aura & Alpine,Unisex
AA-12577,Summit Jacket,data/generated_images/summit-jacket.jpg,https://aura-alpine.com/products/summit-jacket,The Summit Jacket from Summit Style — premium apparel built for everyday adventure.,womens,61.45,Summit Style,Women
AA-12578,Alpine Ridge Jacket,data/generated_images/alpine-ridge-jacket.jpg,https://aura-alpine.com/products/alpine-ridge-jacket,The Alpine Ridge Jacket from Alpine Tech — premium apparel built for everyday adventure.,mens,247.97,Alpine Tech,Men
AA-12579,Aura Chino,data/generated_images/aura-chino.jpg,https://aura-alpine.com/products/aura-chino,The Aura Chino from Aura & Alpine — premium apparel built for everyday adventure.,mens,232.72,Aura & Alpine,Men
AA-12580,Summit Pants,data/generated_images/summit-pants.jpg,https://aura-alpine.com/products/summit-pants,The Summit Pants from Summit Style — premium apparel built for everyday adventure.,womens,21.94,Summit Style,Women
AA-12581,Summit Blouse,data/generated_images/summit-blouse.jpg,https://aura-alpine.com/products/summit-blouse,The Summit Blouse from Summit Style — premium apparel built for everyday adventure.,womens,168.03,Summit Style,Women
AA-12582,Alpine Vest,data/generated_images/alpine-vest.jpg,https://aura-alpine.com/products/alpine-vest,The Alpine Vest from Alpine Tech — premium apparel built for everyday adventure.,womens,194.09,Alpine Tech,Women
AA-12583,Urban Dress,data/generated_images/urban-dress.jpg,https://aura-alpine.com/products/urban-dress,The Urban Dress from Urban Peak — premium apparel built for everyday adventure.,mens,128.65,Urban Peak,Men
AA-12584,Aura Summit Pants,data/generated_images/aura-summit-pants.jpg,https://aura-alpine.com/products/aura-summit-pants,The Aura Summit Pants from Aura & Alpine — premium apparel built for everyday adventure.,mens,177.84,Aura & Alpine,Men
AA-12585,Alpine Tank,data/generated_images/alpine-tank.jpg,https://aura-alpine.com/products/alpine-tank,The Alpine Tank from Alpine Tech — premium apparel built for everyday adventure.,womens,149.16,Alpine Tech,Women
AA-12586,Aura Blouse,data/generated_images/aura-blouse.jpg,https://aura-alpine.com/products/aura-blouse,The Aura Blouse from Aura & Alpine — premium apparel built for everyday adventure.,accessories,249.6,Aura & Alpine,Unisex
AA-12587,Aura Cascade Cardigan,data/generated_images/aura-cascade-cardigan.jpg,https://aura-alpine.com/products/aura-cascade-cardigan,The Aura Cascade Cardigan from Aura & Alpine — premium apparel built for everyday adventure.,mens,124.2,Aura & Alpine,Men
AA-12588,Alpine Cascade Joggers,data/generated_images/alpine-cascade-joggers.jpg,https://aura-alpine.com/products/alpine-cascade-joggers,The Alpine Cascade Joggers from Alpine Tech — premium apparel built for everyday adventure.,accessories,138.58,Alpine Tech,Unisex
AA-12589,Urban Skort,data/generated_images/urban-skort.jpg,https://aura-alpine.com/products/urban-skort,The Urban Skort from Urban Peak — premium apparel built for everyday adventure.,mens,183.75,Urban Peak,Men
AA-12590,Summit Hoodie,data/generated_images/summit-hoodie.jpg,https://aura-alpine.com/products/summit-hoodie,The Summit Hoodie from Summit Style — premium apparel built for everyday adventure.,accessories,141.96,Summit Style,Unisex
AA-12591,Alpine Beanie,data/generated_images/alpine-beanie.jpg,https://aura-alpine.com/products/alpine-beanie,The Alpine Beanie from Alpine Tech — premium apparel built for everyday adventure.,accessories,39.05,Alpine Tech,Unisex
AA-12592,Urban Vest,data/generated_images/urban-vest.jpg,https://aura-alpine.com/products/urban-vest,The Urban Vest from Urban Peak — premium apparel built for everyday adventure.,womens,125.09,Urban Peak,Women
AA-12593,Urban Stone Chino,data/generated_images/urban-stone-chino.jpg,https://aura-alpine.com/products/urban-stone-chino,The Urban Stone Chino from Urban Peak — premium apparel built for everyday adventure.,womens,122.66,Urban Peak,Women
AA-12594,Summit Leggings,data/generated_images/summit-leggings.jpg,https://aura-alpine.com/products/summit-leggings,The Summit Leggings from Summit Style — premium apparel built for everyday adventure.,womens,245.17,Summit Style,Women
AA-12595,Aura Pants,data/generated_images/aura-pants.jpg,https://aura-alpine.com/products/aura-pants,The Aura Pants from Aura & Alpine — premium apparel built for everyday adventure.,mens,193.78,Aura & Alpine,Men
AA-12596,Alpine Blouse,data/generated_images/alpine-blouse.jpg,https://aura-alpine.com/products/alpine-blouse,The Alpine Blouse from Alpine Tech — premium apparel built for everyday adventure.,accessories,29.55,Alpine Tech,Unisex
AA-12597,Aura Chino,data/generated_images/aura-chino.jpg,https://aura-alpine.com/products/aura-chino,The Aura Chino from Aura & Alpine — premium apparel built for everyday adventure.,mens,164.57,Aura & Alpine,Men
AA-12598,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,accessories,87.47,Urban Peak,Unisex
AA-12599,Alpine Cardigan,data/generated_images/alpine-cardigan.jpg,https://aura-alpine.com/products/alpine-cardigan,The Alpine Cardigan from Alpine Tech — premium apparel built for everyday adventure.,womens,196.77,Alpine Tech,Women
AA-12600,Aura Joggers,data/generated_images/aura-joggers.jpg,https://aura-alpine.com/products/aura-joggers,The Aura Joggers from Aura & Alpine — premium apparel built for everyday adventure.,mens,228.69,Aura & Alpine,Men
AA-12601,Summit Willow Shirt,data/generated_images/summit-willow-shirt.jpg,https://aura-alpine.com/products/summit-willow-shirt,The Summit Willow Shirt from Summit Style — premium apparel built for everyday adventure.,womens,175.59,Summit Style,Women
AA-12602,Urban Dress,data/generated_images/urban-dress.jpg,https://aura-alpine.com/products/urban-dress,The Urban Dress from Urban Peak — premium apparel built for everyday adventure.,accessories,155.46,Urban Peak,Unisex
AA-12603,Alpine Blouse,data/generated_images/alpine-blouse.jpg,https://aura-alpine.com/products/alpine-blouse,The Alpine Blouse from Alpine Tech — premium apparel built for everyday adventure.,mens,39.28,Alpine Tech,Men
AA-12604,Urban Cardigan,data/generated_images/urban-cardigan.jpg,https://aura-alpine.com/products/urban-cardigan,The Urban Cardigan from Urban Peak — premium apparel built for everyday adventure.,accessories,119.8,Urban Peak,Unisex
AA-12605,Aura Beanie,data/generated_images/aura-beanie.jpg,https://aura-alpine.com/products/aura-beanie,The Aura Beanie from Aura & Alpine — premium apparel built for everyday adventure.,womens,104.49,Aura & Alpine,Women
